0.95,0.2,0.3,logistic_regression,0.9844521224086871,0.9180651530108588
0.99,0.2,0.3,logistic_regression,0.9884007897334649,0.9637216189536032
1.0,0.2,0.3,logistic_regression,0.9918558736426456,0.9908687068114511
0.9,0.2,0.3,decision_tree,0.9918558736426456,0.9918558736426456
0.95,0.2,0.3,decision_tree,0.9918558736426456,0.9918558736426456
0.99,0.2,0.3,decision_tree,0.9918558736426456,0.9918558736426456
1.0,0.2,0.3,decision_tree,0.9918558736426456,0.9918558736426456
0.9,0.2,0.3,random_forest,0.9429911154985192,0.6764560710760118
0.95,0.2,0.3,random_forest,0.9674234945705824,0.8437808489634748
0.99,0.2,0.3,random_forest,0.9879072063178678,0.9750740375123396
1.0,0.2,0.3,random_forest,0.9918558736426456,0.9918558736426456
0.9,0.2,0.4,svm_rbf,0.9827245804540967,0.9827245804540967
0.95,0.2,0.4,svm_rbf,0.9827245804540967,0.9827245804540967
0.99,0.2,0.4,svm_rbf,0.9943237907206318,0.9943237907206318
1.0,0.2,0.4,svm_rbf,0.9943237907206318,0.9943237907206318
0.9,0.2,0.4,logistic_regression,0.9851924975320829,0.9084402764067128
0.95,0.2,0.4,logistic_regression,0.9851924975320829,0.9084402764067128
0.99,0.2,0.4,logistic_regression,0.9911154985192497,0.9703849950641659
1.0,0.2,0.4,logistic_regression,0.9943237907206318,0.9938302073050346
0.9,0.2,0.4,decision_tree,0.9943237907206318,0.9943237907206318
0.95,0.2,0.4,decision_tree,0.9943237907206318,0.9943237907206318
0.99,0.2,0.4,decision_tree,0.9943237907206318,0.9943237907206318
1.0,0.2,0.4,decision_tree,0.9943237907206318,0.9943237907206318
0.9,0.2,0.4,random_forest,0.9553307008884502,0.7556762092793682
0.95,0.2,0.4,random_forest,0.9750740375123396,0.8877097729516288
0.99,0.2,0.4,random_forest,0.9906219151036525,0.9802566633761106
1.0,0.2,0.4,random_forest,0.9943237907206318,0.9943237907206318
0.9,0.2,0.5,svm_rbf,0.986426456071076,0.986426456071076
0.95,0.2,0.5,svm_rbf,0.986426456071076,0.986426456071076
0.99,0.2,0.5,svm_rbf,0.9955577492596249,0.9955577492596249
1.0,0.2,0.5,svm_rbf,0.9955577492596249,0.9955577492596249
0.9,0.2,0.5,logistic_regression,0.9822309970384995,0.8948667324777887
0.95,0.2,0.5,logistic_regression,0.9822309970384995,0.8948667324777887
0.99,0.2,0.5,logistic_regression,0.9930898321816387,0.9819842053307009
1.0,0.2,0.5,logistic_regression,0.9955577492596249,0.9953109575518263
0.9,0.2,0.5,decision_tree,0.9955577492596249,0.9955577492596249
0.95,0.2,0.5,decision_tree,0.9955577492596249,0.9955577492596249
0.99,0.2,0.5,decision_tree,0.9955577492596249,0.9955577492596249
1.0,0.2,0.5,decision_tree,0.9955577492596249,0.9955577492596249
0.9,0.2,0.5,random_forest,0.9661895360315893,0.8336623889437315
0.95,0.2,0.5,random_forest,0.9809970384995064,0.9244817374136229
0.99,0.2,0.5,random_forest,0.9938302073050346,0.9903751233958539
1.0,0.2,0.5,random_forest,0.9955577492596249,0.9955577492596249
0.9,0.3,0.1,svm_rbf,0.9619940769990128,0.9619940769990128
0.95,0.3,0.1,svm_rbf,0.9930898321816387,0.9930898321816387
0.99,0.3,0.1,svm_rbf,0.9930898321816387,0.9930898321816387
1.0,0.3,0.1,svm_rbf,0.9930898321816387,0.9930898321816387
0.9,0.3,0.1,logistic_regression,0.9846989141164857,0.9067127344521224
0.95,0.3,0.1,logistic_regression,0.9846989141164857,0.9067127344521224
0.99,0.3,0.1,logistic_regression,0.9911154985192497,0.9787759131293189
1.0,0.3,0.1,logistic_regression,0.9930898321816387,0.9921026653504442
0.9,0.3,0.1,decision_tree,0.9930898321816387,0.9930898321816387
0.95,0.3,0.1,decision_tree,0.9930898321816387,0.9930898321816387
0.99,0.3,0.1,decision_tree,0.9930898321816387,0.9930898321816387
1.0,0.3,0.1,decision_tree,0.9930898321816387,0.9930898321816387
0.9,0.3,0.1,random_forest,0.934106614017769,0.631786771964462
0.95,0.3,0.1,random_forest,0.9654491609081934,0.8672260612043435
0.99,0.3,0.1,random_forest,0.9871668311944719,0.9679170779861797
1.0,0.3,0.1,random_forest,0.9930898321816387,0.9903751233958539
0.9,0.3,0.2,svm_rbf,0.9681638696939783,0.9681638696939783
0.95,0.3,0.2,svm_rbf,0.9948173741362291,0.9948173741362291
0.99,0.3,0.2,svm_rbf,0.9948173741362291,0.9948173741362291
1.0,0.3,0.2,svm_rbf,0.9948173741362291,0.9948173741362291
0.9,0.3,0.2,logistic_regression,0.9876604146100691,0.9217670286278381
0.95,0.3,0.2,logistic_regression,0.9876604146100691,0.9217670286278381
